lookback_1,label,duration,file,position
Major Sixth above G,Major Sixth above G,0.75,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",223
Major Sixth above G,E-minor triad,3.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",224
E-minor triad,E,1.0,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",225
E,E-minor triad,0.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",226
E-minor triad,Minor Third above E,0.5,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",227
Minor Third above E,E-minor triad,0.5,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",228
E-minor triad,E-minor seventh chord,0.5,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",229
E-minor seventh chord,Perfect Fifth above B,0.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",230
Perfect Fifth above B,F#,5/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",231
F#,Major Sixth above A,1/3,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",232
Major Sixth above A,Major Sixth above A,0.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",233
Major Sixth above A,F#-phrygian trichord,0.75,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",234
F#-phrygian trichord,F#-all-interval tetrachord,1/3,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",235
F#-all-interval tetrachord,F#-minor-diminished ninth chord,1/6,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",236
F#-minor-diminished ninth chord,F#-minor-diminished ninth chord,0.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",237
F#-minor-diminished ninth chord,F#-minor-diminished ninth chord,0.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",238
F#-minor-diminished ninth chord,F#-minor-diminished ninth chord,1/6,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",239
F#-minor-diminished ninth chord,F#-minor-diminished ninth chord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",240
F#-minor-diminished ninth chord,F#-minor-diminished ninth chord,1/3,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",241
F#-minor-diminished ninth chord,F#-all-interval tetrachord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",242
F#-all-interval tetrachord,Major Sixth above G,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",243
Major Sixth above G,E,0.5,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",244
E,Major Second above D,0.5,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",245
Major Second above D,C-whole-tone trichord,0.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",246
C-whole-tone trichord,C-whole-tone trichord,0.5,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",247
C-whole-tone trichord,A-perfect-fourth minor tetrachord,0.5,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",248
A-perfect-fourth minor tetrachord,D-dominant-ninth,2/3,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",249
D-dominant-ninth,D-dominant-ninth,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",250
D-dominant-ninth,D-dominant-ninth,2/3,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",251
D-dominant-ninth,D-major triad,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",252
D-major triad,E,1/6,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",253
E,D-minor trichord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",254
D-minor trichord,Minor Third above D,11/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",255
Minor Third above D,D-minor triad,1/3,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",256
D-minor triad,D-minor triad,1/3,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",257
D-minor triad,D-minor seventh chord,1/3,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",258
D-minor seventh chord,Minor Third above A,0.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",259
Minor Third above A,C,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",260
C,Perfect Fourth above B,0.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",261
Perfect Fourth above B,E,0.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",262
E,Major Sixth above G,0.5,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",263
Major Sixth above G,E-phrygian trichord,2/3,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",264
E-phrygian trichord,E-all-interval tetrachord,2/3,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",265
E-all-interval tetrachord,E-minor-diminished ninth chord,1/3,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",266
E-minor-diminished ninth chord,E-minor-diminished ninth chord,1/3,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",267
E-minor-diminished ninth chord,E-minor-diminished ninth chord,0.5,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",268
E-minor-diminished ninth chord,G-major triad,1/6,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",269
G-major triad,G,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",270
G,C,0.5,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",271
C,C,0.5,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",272
C,Perfect Fifth above C,0.75,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",273
Perfect Fifth above C,C-major triad,0.5,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",274
C-major triad,C-major-second major tetrachord,2/3,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",275
C-major-second major tetrachord,C-major-second major tetrachord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",276
C-major-second major tetrachord,C-major-second major tetrachord,0.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",277
C-major-second major tetrachord,C-major-second major tetrachord,1/3,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",278
C-major-second major tetrachord,Perfect Fifth above C,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",279
Perfect Fifth above C,C,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",280
C,A-quartal trichord,5/6,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",281
A-quartal trichord,E-perfect-fourth minor tetrachord,2/3,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",282
E-perfect-fourth minor tetrachord,E-minor triad,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",283
E-minor triad,E-perfect-fourth minor tetrachord,5/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",284
E-perfect-fourth minor tetrachord,Major Second above G,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",285
Major Second above G,Minor Seventh above B,0.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",286
Minor Seventh above B,A-minor triad,1.0,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",287
A-minor triad,A-minor triad,0.5,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",288
A-minor triad,A-minor triad,0.5,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",289
A-minor triad,C,0.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",290
C,C-major triad,0.75,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",291
C-major triad,C-major seventh chord,2/3,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",292
C-major seventh chord,C-major seventh chord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",293
C-major seventh chord,C-major seventh chord,0.75,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",294
C-major seventh chord,Major Third above C,0.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",295
Major Third above C,F-major seventh chord,0.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",296
F-major seventh chord,F-major seventh chord,0.75,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",297
F-major seventh chord,F-Hirajoshi pentatonic,2/3,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",298
F-Hirajoshi pentatonic,F-minor-second quartal tetrachord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",299
F-minor-second quartal tetrachord,F-Hirajoshi pentatonic,0.5,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",300
F-Hirajoshi pentatonic,F-all-interval tetrachord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",301
F-all-interval tetrachord,F-major triad,1/6,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",302
F-major triad,F-major triad,0.75,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",303
F-major triad,F-all-interval tetrachord,1.0,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",304
F-all-interval tetrachord,Major Seventh above C,1/6,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",305
Major Seventh above C,Major Seventh above C,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",306
Major Seventh above C,B-diminished triad,1.0,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",307
B-diminished triad,Minor Third above B,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",308
Minor Third above B,E-incomplete dominant-seventh chord,1/6,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",309
E-incomplete dominant-seventh chord,E-incomplete dominant-seventh chord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",310
E-incomplete dominant-seventh chord,E-incomplete dominant-seventh chord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",311
E-incomplete dominant-seventh chord,E-minor seventh chord,13/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",312
E-minor seventh chord,E-incomplete minor-seventh chord,1.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",313
E-incomplete minor-seventh chord,E-incomplete minor-seventh chord,10/3,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",314
E-incomplete minor-seventh chord,E-minor seventh chord,2/3,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",315
E-minor seventh chord,E-minor seventh chord,1/3,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",316
E-minor seventh chord,E-minor seventh chord,1/6,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",317
E-minor seventh chord,E-minor seventh chord,7/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",318
E-minor seventh chord,E-incomplete minor-seventh chord,1/6,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",319
E-incomplete minor-seventh chord,C-major-second major tetrachord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",320
C-major-second major tetrachord,Major Third above C,11/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",321
Major Third above C,C-major triad,0.5,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",322
C-major triad,A-minor seventh chord,0.5,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",323
A-minor seventh chord,A-minor-ninth chord,0.75,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",324
A-minor-ninth chord,A-minor-ninth chord,11/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",325
A-minor-ninth chord,E-perfect-fourth minor tetrachord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",326
E-perfect-fourth minor tetrachord,C-major triad,0.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",327
C-major triad,C-major triad,2.75,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",328
C-major triad,E,5.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",329
E,C-major triad,4.0,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",330
C-major triad,C-major triad,4.0,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",331
C-major triad,C-major triad,1.0,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",332
C-major triad,C,1/3,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",333
C,C,5/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",334
C,F,0.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",335
F,Diminished Seventh above G#,1.0,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",336
Diminished Seventh above G#,F-major-second minor tetrachord,0.75,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",337
F-major-second minor tetrachord,F-major-second minor tetrachord,5/6,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",338
F-major-second minor tetrachord,enharmonic equivalent to minor-ninth chord above C,5/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",339
enharmonic equivalent to minor-ninth chord above C,enharmonic equivalent to minor seventh chord above F,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",340
enharmonic equivalent to minor seventh chord above F,F-incomplete dominant-seventh chord,1/6,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",341
F-incomplete dominant-seventh chord,Perfect Fifth above G,0.75,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",342
Perfect Fifth above G,Perfect Fifth above G,0.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",343
Perfect Fifth above G,G-minor triad,2/3,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",344
G-minor triad,Major Third above Bb,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",345
Major Third above Bb,enharmonic equivalent to half-diminished seventh chord above G#,1.0,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",346
enharmonic equivalent to half-diminished seventh chord above G#,D-Kumoi pentachord,0.75,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",347
D-Kumoi pentachord,D-Kumoi pentachord,0.5,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",348
D-Kumoi pentachord,D-Kumoi pentachord,0.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",349
D-Kumoi pentachord,G-dorian hexachord,5/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",350
G-dorian hexachord,C-major scale,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",351
C-major scale,enharmonic equivalent to major-ninth chord above Bb,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",352
enharmonic equivalent to major-ninth chord above Bb,C-minor seventh chord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",353
C-minor seventh chord,Eb-major triad,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",354
Eb-major triad,Eb-major seventh chord,0.5,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",355
Eb-major seventh chord,Eb-major seventh chord,0.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",356
Eb-major seventh chord,Eb-major seventh chord,0.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",357
Eb-major seventh chord,A-diminished triad,2/3,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",358
A-diminished triad,A-half-diminished seventh chord,2/3,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",359
A-half-diminished seventh chord,A-half-diminished seventh chord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",360
A-half-diminished seventh chord,A-half-diminished seventh chord,1/3,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",361
A-half-diminished seventh chord,Major Third above Eb,0.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",362
Major Third above Eb,D,0.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",363
D,Bb-major triad,0.75,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",364
Bb-major triad,Bb-major triad,0.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",365
Bb-major triad,Bb-major triad,0.5,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",366
Bb-major triad,D-quartal tetramirror,1.0,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",367
D-quartal tetramirror,D-major pentatonic,0.5,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",368
D-major pentatonic,D-incomplete dominant-seventh chord,0.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",369
D-incomplete dominant-seventh chord,A-perfect-fourth minor tetrachord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",370
A-perfect-fourth minor tetrachord,A-perfect-fourth minor tetrachord,5/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",371
A-perfect-fourth minor tetrachord,A-perfect-fourth minor tetrachord,2/3,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",372
A-perfect-fourth minor tetrachord,A-major pentatonic,0.75,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",373
A-major pentatonic,E-quartal tetramirror,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",374
E-quartal tetramirror,G-incomplete dominant-seventh chord,1/6,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",375
G-incomplete dominant-seventh chord,Major Second above F,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",376
Major Second above F,C-perfect-fourth minor tetrachord,1.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",377
C-perfect-fourth minor tetrachord,C-dorian pentachord,0.75,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",378
C-dorian pentachord,C-perfect-fourth minor tetrachord,0.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",379
C-perfect-fourth minor tetrachord,Eb-major triad,0.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",380
Eb-major triad,Eb-major triad,0.5,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",381
Eb-major triad,C-minor seventh chord,1/6,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",382
C-minor seventh chord,C-minor seventh chord,7/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",383
C-minor seventh chord,A-minor hexachord,1/6,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",384
A-minor hexachord,A-minor hexachord,7/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",385
A-minor hexachord,D-major scale,5/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",386
D-major scale,D-major scale,0.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",387
D-major scale,A-minor hexachord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",388
A-minor hexachord,B-,1/6,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",389
B-,A-half-diminished seventh chord,0.75,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",390
A-half-diminished seventh chord,A-Kumoi pentachord,0.5,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",391
A-Kumoi pentachord,A-Kumoi pentachord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",392
A-Kumoi pentachord,A-Kumoi pentachord,2/3,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",393
A-Kumoi pentachord,A-Kumoi pentachord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",394
A-Kumoi pentachord,A-Kumoi pentachord,5/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",395
A-Kumoi pentachord,G,0.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",396
G,G-minor-ninth chord,2/3,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",397
G-minor-ninth chord,G-minor-ninth chord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",398
G-minor-ninth chord,G-minor triad,0.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",399
G-minor triad,E-half-diminished seventh chord,5/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",400
E-half-diminished seventh chord,E-incomplete minor-seventh chord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",401
E-incomplete minor-seventh chord,E-half-diminished seventh chord,0.5,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",402
E-half-diminished seventh chord,E-half-diminished seventh chord,1/6,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",403
E-half-diminished seventh chord,E-half-diminished seventh chord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",404
E-half-diminished seventh chord,E-half-diminished seventh chord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",405
E-half-diminished seventh chord,E-half-diminished seventh chord,5/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",406
E-half-diminished seventh chord,E-incomplete half-diminished seventh chord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",407
E-incomplete half-diminished seventh chord,Minor Sixth above D,1/6,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",408
Minor Sixth above D,F-major triad,0.75,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",409
F-major triad,F-major triad,7/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",410
F-major triad,Perfect Fourth above C,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",411
Perfect Fourth above C,C,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",412
C,C,1/6,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",413
C,C-dominant seventh chord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",414
C-dominant seventh chord,C-dominant seventh chord,0.75,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",415
C-dominant seventh chord,A-minor-diminished ninth chord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",416
A-minor-diminished ninth chord,E-perfect-fourth diminished tetrachord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",417
E-perfect-fourth diminished tetrachord,A-minor-diminished ninth chord,1/3,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",418
A-minor-diminished ninth chord,A-minor-diminished ninth chord,1/6,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",419
A-minor-diminished ninth chord,Perfect Fifth above C,1/3,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",420
Perfect Fifth above C,C-incomplete dominant-seventh chord,11/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",421
C-incomplete dominant-seventh chord,Minor Seventh above C,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",422
Minor Seventh above C,G-double-fourth tetramirror,1/6,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",423
G-double-fourth tetramirror,G-incomplete major-seventh chord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",424
G-incomplete major-seventh chord,G,5/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",425
G,D-minor triad,11/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",426
D-minor triad,D-minor triad,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",427
D-minor triad,D-minor triad,0.5,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",428
D-minor triad,Perfect Fourth above A,1/6,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",429
Perfect Fourth above A,D-tritone-fourth,0.5,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",430
D-tritone-fourth,Eb-minor-second quartal tetrachord,1/6,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",431
Eb-minor-second quartal tetrachord,A-Kumoi pentachord,11/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",432
A-Kumoi pentachord,A-half-diminished seventh chord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",433
A-half-diminished seventh chord,Eb-minor-second quartal tetrachord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",434
Eb-minor-second quartal tetrachord,A-Kumoi pentachord,0.75,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",435
A-Kumoi pentachord,A-Kumoi pentachord,2/3,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",436
A-Kumoi pentachord,A-Kumoi pentachord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",437
A-Kumoi pentachord,A-Kumoi pentachord,0.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",438
A-Kumoi pentachord,D-dorian hexachord,1/6,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",439
D-dorian hexachord,C-dorian pentachord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",440
C-dorian pentachord,D-minor seventh chord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",441
D-minor seventh chord,D-minor seventh chord,1/6,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",442
D-minor seventh chord,D-minor seventh chord,0.75,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",443
D-minor seventh chord,D-minor seventh chord,11/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",444
D-minor seventh chord,D-minor seventh chord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",445
D-minor seventh chord,Minor Third above C,0.25,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",446
Minor Third above C,C-minor triad,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",447
C-minor triad,C-minor triad,11/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",448
C-minor triad,C-major-second minor tetrachord,0.5,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",449
C-major-second minor tetrachord,A-Kumoi pentachord,0.5,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",450
A-Kumoi pentachord,A-Kumoi pentachord,1/6,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",451
A-Kumoi pentachord,Eb-incomplete major-seventh chord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",452
Eb-incomplete major-seventh chord,Eb-incomplete major-seventh chord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",453
Eb-incomplete major-seventh chord,C-incomplete minor-seventh chord,5/3,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",454
C-incomplete minor-seventh chord,C-minor seventh chord,1/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",455
C-minor seventh chord,Minor Sixth above G,5/12,"Agnew, Roy, 2 Pieces, FxJoaQcBkvw.mid",456
