lookback_1,lookback_2,lookback_3,lookback_4,lookback_5,label,duration,file,position
2052,4,21,21,17,513,0.5,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",242
4,21,21,17,513,129,0.5,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",243
21,21,17,513,129,33,1/3,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",244
21,17,513,129,33,48,1/6,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",245
17,513,129,33,48,16,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",246
513,129,33,48,16,144,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",247
129,33,48,16,144,128,5/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",248
33,48,16,144,128,32,5/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",249
48,16,144,128,32,544,1/3,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",250
16,144,128,32,544,160,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",251
144,128,32,544,160,128,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",252
128,32,544,160,128,144,0.5,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",253
32,544,160,128,144,52,1/3,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",254
544,160,128,144,52,53,1/6,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",255
160,128,144,52,53,1,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",256
128,144,52,53,1,2177,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",257
144,52,53,1,2177,2176,1/6,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",258
52,53,1,2177,2176,2176,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",259
53,1,2177,2176,2176,2052,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",260
1,2177,2176,2176,2052,2070,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",261
2177,2176,2176,2052,2070,2066,1/6,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",262
2176,2176,2052,2070,2066,18,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",263
2176,2052,2070,2066,18,16,1/3,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",264
2052,2070,2066,18,16,48,1/6,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",265
2070,2066,18,16,48,52,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",266
2066,18,16,48,52,1060,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",267
18,16,48,52,1060,1028,5/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",268
16,48,52,1060,1028,514,5/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",269
48,52,1060,1028,514,642,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",270
52,1060,1028,514,642,130,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",271
1060,1028,514,642,130,164,1/6,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",272
1028,514,642,130,164,36,1/3,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",273
514,642,130,164,36,516,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",274
642,130,164,36,516,512,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",275
130,164,36,516,512,144,1/3,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",276
164,36,516,512,144,1168,5/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",277
36,516,512,144,1168,1712,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",278
516,512,144,1168,1712,688,1/6,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",279
512,144,1168,1712,688,544,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",280
144,1168,1712,688,544,32,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",281
1168,1712,688,544,32,160,1/3,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",282
1712,688,544,32,160,672,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",283
688,544,32,160,672,672,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",284
544,32,160,672,672,544,1/6,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",285
32,160,672,672,544,560,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",286
160,672,672,544,560,560,1/6,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",287
672,672,544,560,560,544,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",288
672,544,560,560,544,548,1/6,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",289
544,560,560,544,548,2084,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",290
560,560,544,548,2084,2052,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",291
560,544,548,2084,2052,2080,1/3,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",292
544,548,2084,2052,2080,2066,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",293
548,2084,2052,2080,2066,18,1/3,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",294
2084,2052,2080,2066,18,146,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",295
2052,2080,2066,18,146,146,1/6,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",296
2080,2066,18,146,146,130,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",297
2066,18,146,146,130,2,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",298
18,146,146,130,2,36,5/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",299
146,146,130,2,36,52,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",300
146,130,2,36,52,20,1/6,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",301
130,2,36,52,20,4,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",302
2,36,52,20,4,68,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",303
36,52,20,4,68,69,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",304
52,20,4,68,69,65,1/6,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",305
20,4,68,69,65,64,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",306
4,68,69,65,64,2304,1/3,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",307
68,69,65,64,2304,256,1/6,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",308
69,65,64,2304,256,260,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",309
65,64,2304,256,260,517,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",310
64,2304,256,260,517,513,1/6,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",311
2304,256,260,517,513,512,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",312
256,260,517,513,512,528,1/3,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",313
260,517,513,512,528,512,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",314
517,513,512,528,512,2564,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",315
513,512,528,512,2564,2052,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",316
512,528,512,2564,2052,2048,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",317
528,512,2564,2052,2048,2049,1/6,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",318
512,2564,2052,2048,2049,1,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",319
2564,2052,2048,2049,1,2049,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",320
2052,2048,2049,1,2049,2049,5/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",321
2048,2049,1,2049,2049,513,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",322
2049,1,2049,2049,513,1,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",323
1,2049,2049,513,1,260,0.5,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",324
2049,2049,513,1,260,2052,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",325
2049,513,1,260,2052,2564,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",326
513,1,260,2052,2564,516,5/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",327
1,260,2052,2564,516,5,0.5,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",328
260,2052,2564,516,5,2052,5/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",329
2052,2564,516,5,2052,2068,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",330
2564,516,5,2052,2068,20,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",331
516,5,2052,2068,20,84,1/6,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",332
5,2052,2068,20,84,84,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",333
2052,2068,20,84,84,68,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",334
2068,20,84,84,68,260,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",335
20,84,84,68,260,261,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",336
84,84,68,260,261,261,1/6,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",337
84,68,260,261,261,516,1/3,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",338
68,260,261,261,516,580,5/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",339
260,261,261,516,580,836,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",340
261,261,516,580,836,772,1/6,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",341
261,516,580,836,772,16,1/3,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",342
516,580,836,772,16,17,1/3,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",343
580,836,772,16,17,2069,1/6,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",344
836,772,16,17,2069,2052,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",345
772,16,17,2069,2052,513,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",346
16,17,2069,2052,513,657,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",347
17,2069,2052,513,657,144,1/6,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",348
2069,2052,513,657,144,144,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",349
2052,513,657,144,144,68,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",350
513,657,144,144,68,513,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",351
657,144,144,68,513,2304,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",352
144,144,68,513,2304,2308,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",353
144,68,513,2304,2308,2052,1/6,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",354
68,513,2304,2308,2052,513,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",355
513,2304,2308,2052,513,513,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",356
2304,2308,2052,513,513,2817,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",357
2308,2052,513,513,2817,2052,5/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",358
2052,513,513,2817,2052,2565,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",359
513,513,2817,2052,2565,513,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",360
513,2817,2052,2565,513,529,1/6,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",361
2817,2052,2565,513,529,16,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",362
2052,2565,513,529,16,36,1/3,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",363
2565,513,529,16,36,4,1/6,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",364
513,529,16,36,4,36,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",365
529,16,36,4,36,36,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",366
16,36,4,36,36,308,1/6,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",367
36,4,36,36,308,272,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",368
4,36,36,308,272,304,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",369
36,36,308,272,304,32,5/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",370
36,308,272,304,32,528,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",371
308,272,304,32,528,532,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",372
272,304,32,528,532,516,1/6,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",373
304,32,528,532,516,532,1/6,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",374
32,528,532,516,532,532,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",375
528,532,516,532,532,533,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",376
532,516,532,532,533,528,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",377
516,532,532,533,528,533,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",378
532,532,533,528,533,17,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",379
532,533,528,533,17,2064,1/3,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",380
533,528,533,17,2064,528,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",381
528,533,17,2064,528,16,1/6,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",382
533,17,2064,528,16,528,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",383
17,2064,528,16,528,512,0.5,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",384
2064,528,16,528,512,512,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",385
528,16,528,512,512,512,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",386
16,528,512,512,512,640,1/3,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",387
528,512,512,512,640,672,1/6,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",388
512,512,512,640,672,544,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",389
512,512,640,672,544,560,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",390
512,640,672,544,560,528,5/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",391
640,672,544,560,528,144,5/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",392
672,544,560,528,144,176,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",393
544,560,528,144,176,32,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",394
560,528,144,176,32,544,1/6,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",395
528,144,176,32,544,512,1/3,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",396
144,176,32,544,512,640,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",397
176,32,544,512,640,128,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",398
32,544,512,640,128,144,1/3,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",399
544,512,640,128,144,148,1/6,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",400
512,640,128,144,148,132,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",401
640,128,144,148,132,133,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",402
128,144,148,132,133,129,5/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",403
144,148,132,133,129,2176,5/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",404
148,132,133,129,2176,2180,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",405
132,133,129,2176,2180,132,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",406
133,129,2176,2180,132,130,0.5,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",407
129,2176,2180,132,130,146,0.5,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",408
2176,2180,132,130,146,132,1/3,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",409
2180,132,130,146,132,148,5/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",410
132,130,146,132,148,180,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",411
130,146,132,148,180,52,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",412
146,132,148,180,52,148,1/3,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",413
132,148,180,52,148,132,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",414
148,180,52,148,132,644,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",415
180,52,148,132,644,516,0.5,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",416
52,148,132,644,516,548,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",417
148,132,644,516,548,676,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",418
132,644,516,548,676,644,1/3,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",419
644,516,548,676,644,132,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",420
516,548,676,644,132,20,0.5,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",421
548,676,644,132,20,36,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",422
676,644,132,20,36,548,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",423
644,132,20,36,548,548,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",424
132,20,36,548,548,2084,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",425
20,36,548,548,2084,2080,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",426
36,548,548,2084,2080,32,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",427
548,548,2084,2080,32,33,1/3,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",428
548,2084,2080,32,33,37,1/6,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",429
2084,2080,32,33,37,36,1/3,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",430
2080,32,33,37,36,2080,0.5,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",431
32,33,37,36,2080,33,1/3,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",432
33,37,36,2080,33,545,1/6,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",433
37,36,2080,33,545,544,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",434
36,2080,33,545,544,2592,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",435
2080,33,545,544,2592,2080,5/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",436
33,545,544,2592,2080,2208,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",437
545,544,2592,2080,2208,2176,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",438
544,2592,2080,2208,2176,2080,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",439
2592,2080,2208,2176,2080,2080,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",440
2080,2208,2176,2080,2080,2064,0.25,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",441
2208,2176,2080,2080,2064,2068,1/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",442
2176,2080,2080,2064,2068,2052,5/12,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",443
2080,2080,2064,2068,2052,2084,1/6,"Bach, Johann Sebastian, Invention in C major, BWV 772, R4IzqJtD4dM.mid",444
